Date,Price,Open,High,Low,Vol.,Change %
10/07/2021,81.27,80.32,81.8,78.42,183.46K,1.09%
10/06/2021,80.39,81.9,82.69,79.91,174.26K,-1.76%
10/05/2021,81.83,80.46,82.32,80.41,180.24K,1.68%
10/04/2021,80.48,78.69,81.18,78,153.19K,2.48%
10/01/2021,78.53,77.67,78.65,76.78,137.05K,0.28%
09/30/2021,78.31,77.82,79.3,76.51,481.19K,0.28%
09/29/2021,78.09,77.51,78.73,76.77,371.40K,-0.33%
09/28/2021,78.35,78.61,79.95,77.35,413.14K,-0.47%
09/27/2021,78.72,77.61,79.05,77.35,366.63K,1.93%
09/24/2021,77.23,76.46,77.4,76.07,259.24K,1.01%
09/23/2021,76.46,75.05,76.53,74.81,293.52K,1.42%
09/22/2021,75.39,73.75,75.47,73.69,291.68K,2.47%
09/21/2021,73.57,73.55,74.36,72.51,252.68K,0.68%
09/20/2021,73.07,74.63,74.63,72.67,289.22K,-2.00%
09/17/2021,74.56,74.93,75.08,73.92,224.43K,-0.56%
09/16/2021,74.98,74.7,75.18,73.84,195.42K,0.27%
09/15/2021,74.78,73.27,75.42,73.13,275.07K,2.48%
09/14/2021,72.97,73.01,73.61,72.49,231.29K,0.10%
09/13/2021,72.9,71.68,73.28,71.68,196.92K,0.89%
09/10/2021,72.26,70.65,72.42,70.29,182.05K,2.08%
09/09/2021,70.79,71.8,72.4,70.2,314.25K,-1.43%
09/08/2021,71.82,71,72.23,70.91,278.99K,1.07%
09/07/2021,71.06,71.56,72.18,70.48,174.53K,-0.78%
09/06/2021,71.62,71.95,72.17,70.92,92.74K,-0.50%
09/03/2021,71.98,72.17,73.01,71.77,168.83K,-0.59%
09/02/2021,72.41,70.72,72.84,70.34,205.17K,1.94%
09/01/2021,71.03,70.98,71.75,69.85,205.87K,-0.84%
08/31/2021,71.63,72.16,72.36,71.37,269.78K,-0.83%
08/30/2021,72.23,71.98,72.69,71.02,255.27K,0.74%
08/27/2021,71.7,70.61,71.75,70.23,266.25K,2.17%
08/26/2021,70.18,70.99,71.13,69.77,299.95K,-1.54%
08/25/2021,71.28,70.28,71.43,69.8,281.57K,1.24%
08/24/2021,70.41,68.25,70.59,68.13,277.84K,2.98%
08/23/2021,68.37,64.53,68.47,64.2,198.84K,5.59%
08/20/2021,64.75,66.08,66.48,64.51,175.22K,-1.92%
08/19/2021,66.02,67.12,67.21,65.13,207.68K,-2.58%
08/18/2021,67.77,68.51,69.55,66.79,184.62K,-1.22%
08/17/2021,68.61,69.41,69.59,68.41,130.07K,-0.77%
08/16/2021,69.14,69.67,70.02,67.8,133.65K,-1.51%
08/13/2021,70.2,70.68,70.97,69.61,106.13K,-1.00%
08/12/2021,70.91,71.17,71.46,70.24,121.38K,-0.21%
08/11/2021,71.06,70.42,71.34,68.72,171.83K,1.20%
08/10/2021,70.22,68.97,70.79,68.5,126.93K,2.35%
08/09/2021,68.61,69.85,69.85,67.27,163.62K,-2.43%
08/06/2021,70.32,70.68,71.93,69.88,183.36K,-0.68%
08/05/2021,70.8,69.81,70.96,69.27,125.09K,1.33%
08/04/2021,69.87,71.76,72.15,69.61,176.00K,-2.65%
08/03/2021,71.77,72.38,72.82,70.4,145.80K,-0.60%
08/02/2021,72.2,74.45,74.52,71.61,125.91K,-4.26%
07/30/2021,75.41,74.81,75.65,74.39,277.43K,0.41%
07/29/2021,75.1,73.89,75.15,73.7,247.94K,1.67%
07/28/2021,73.87,73.8,74.34,73.52,251.80K,0.48%
07/27/2021,73.52,73.88,74.19,73.08,251.73K,-0.24%
07/26/2021,73.7,73.46,73.98,72.08,214.52K,0.35%
07/23/2021,73.44,72.93,73.55,72.69,173.72K,0.40%
07/22/2021,73.15,71.59,73.28,71.11,225.66K,2.12%
07/21/2021,71.63,68.36,71.75,68.02,244.72K,4.16%
07/20/2021,68.77,68.46,69.13,66.91,222.07K,1.06%
07/19/2021,68.05,72.1,72.7,67.18,305.42K,-6.74%
07/16/2021,72.97,72.49,73.39,71.72,171.14K,0.27%
07/15/2021,72.77,73.75,73.83,72.46,188.48K,-1.64%
07/14/2021,73.98,75.5,75.92,73.05,220.60K,-2.29%
07/13/2021,75.71,74.5,75.81,74.17,178.63K,1.73%
07/12/2021,74.42,74.9,75,73.46,164.75K,-0.43%
07/09/2021,74.74,73.51,74.94,72.97,151.48K,1.98%
07/08/2021,73.29,72.49,73.56,71.25,173.25K,1.02%
07/07/2021,72.55,73.79,75.01,71.72,183.98K,-1.40%
07/06/2021,73.58,76.07,76.8,73.18,198.89K,-3.40%
07/05/2021,76.17,75.34,76.26,74.82,87.75K,1.16%
07/02/2021,75.3,74.76,75.53,74.35,131.75K,0.45%
07/01/2021,74.96,73.83,75.78,73.7,205.29K,0.46%
06/30/2021,74.62,74.6,75.35,73.93,296.47K,0.46%
06/29/2021,74.28,74.08,74.99,73.36,288.72K,0.19%
06/28/2021,74.14,75.41,75.77,73.93,343.28K,-1.64%
06/25/2021,75.38,74.83,75.41,74.17,246.62K,0.76%
06/24/2021,74.81,74.59,75.04,73.82,238.00K,0.42%
06/23/2021,74.5,74.03,75.26,73.99,261.71K,0.57%
06/22/2021,74.08,74,74.43,73.52,303.99K,0.04%
06/21/2021,74.05,72.55,74.11,72.17,231.84K,1.81%
06/18/2021,72.73,72.11,72.95,71.42,183.13K,0.61%
06/17/2021,72.29,72.99,73.67,71.24,254.21K,-1.77%
06/16/2021,73.59,73.53,74.14,73.06,243.97K,0.40%
06/15/2021,73.3,72.39,73.6,72.19,187.06K,1.40%
06/14/2021,72.29,72.1,72.96,72.03,156.31K,0.25%
06/11/2021,72.11,71.83,72.45,71.35,214.49K,0.18%
06/10/2021,71.98,71.51,72.38,70.46,254.13K,0.32%
06/09/2021,71.75,71.74,72.41,71.36,195.45K,-0.08%
06/08/2021,71.81,71.02,71.98,70.32,195.19K,0.98%
06/07/2021,71.11,71.29,71.86,70.69,164.34K,-0.53%
06/04/2021,71.49,70.83,71.71,70.33,141.61K,0.85%
06/03/2021,70.89,70.85,71.59,70.24,147.92K,-0.08%
06/02/2021,70.95,70.16,71.07,69.96,146.55K,1.57%
06/01/2021,69.85,69.07,70.92,68.98,152.53K,1.31%
05/31/2021,68.95,68.7,69.41,68.37,34.87K,0.33%
05/28/2021,68.72,69.47,69.74,68.57,294.07K,-0.69%
05/27/2021,69.2,68.66,69.26,67.96,270.53K,0.68%
05/26/2021,68.73,68.39,68.95,67.88,274.64K,0.35%
05/25/2021,68.49,68.48,68.78,67.75,233.26K,0.18%
05/24/2021,68.37,66.66,68.55,66.39,272.05K,3.04%
05/21/2021,66.35,65.09,66.84,64.5,267.86K,1.97%
05/20/2021,65.07,66.46,67.02,64.76,339.17K,-2.19%
05/19/2021,66.53,68.23,68.25,65.21,285.04K,-2.90%
05/18/2021,68.52,69.23,69.9,67.08,299.60K,-0.90%
05/17/2021,69.14,68.41,69.3,67.88,149.02K,1.11%
05/14/2021,68.38,66.85,68.54,66.33,189.88K,2.24%
05/13/2021,66.88,68.72,68.86,66.31,169.46K,-3.27%
05/12/2021,69.14,68.58,69.67,68.02,172.32K,1.13%
05/11/2021,68.37,68.09,68.58,66.95,197.64K,0.41%
05/10/2021,68.09,68.68,68.91,67.17,161.13K,0.13%
05/07/2021,68,67.93,68.29,67.05,172.64K,0.41%
05/06/2021,67.72,68.05,68.96,67.57,141.94K,-1.21%
05/05/2021,68.55,68.99,69.5,67.95,147.30K,0.15%
05/04/2021,68.45,67.31,69.04,66.95,108.45K,1.95%
05/03/2021,67.14,66.24,67.36,65.64,57.65K,0.57%
04/30/2021,66.76,67.9,67.97,66.25,308.37K,-1.90%
04/29/2021,68.05,66.67,68.44,66.64,320.97K,1.90%
04/28/2021,66.78,66.05,67.37,65.54,375.93K,1.38%
04/27/2021,65.87,65.3,66.22,65.08,299.46K,1.29%
04/26/2021,65.03,65.37,65.57,63.93,298.40K,-0.60%
04/23/2021,65.42,65.06,65.63,64.49,187.15K,1.03%
04/22/2021,64.75,64.48,65.21,63.98,218.99K,0.11%
04/21/2021,64.68,65.58,65.86,64.31,201.81K,-1.88%
04/20/2021,65.92,66.6,67.41,64.91,252.28K,-0.81%
04/19/2021,66.46,66.29,66.72,65.71,138.77K,0.26%
04/16/2021,66.29,66.35,66.9,65.96,131.22K,-0.24%
04/15/2021,66.45,65.88,66.54,65.52,167.22K,0.45%
04/14/2021,66.15,63.62,66.45,63.49,185.92K,4.54%
04/13/2021,63.28,62.82,63.74,62.78,136.70K,0.67%
04/12/2021,62.86,62.62,63.85,62,147.59K,0.53%
04/09/2021,62.53,62.78,62.95,62.1,141.71K,-0.29%
04/08/2021,62.71,62.76,62.95,61.97,160.48K,-0.16%
04/07/2021,62.81,62.29,63.2,61.3,164.29K,0.61%
04/06/2021,62.43,62,63.93,61.77,166.06K,0.97%
04/05/2021,61.83,64.38,64.41,60.93,96.44K,-4.08%
04/01/2021,64.46,62.68,64.72,62.05,236.57K,2.74%
03/31/2021,62.74,63.95,64.83,62.53,323.10K,-2.23%
03/30/2021,64.17,65.39,65.39,63.5,308.66K,-1.16%
03/29/2021,64.92,64.43,65.34,63.01,302.11K,0.76%
03/26/2021,64.43,61.7,64.75,61.7,293.78K,4.26%
03/25/2021,61.8,63.75,64.03,60.85,355.89K,-3.81%
03/24/2021,64.25,60.55,64.39,60.54,393.75K,5.57%
03/23/2021,60.86,64.29,64.29,60.33,524.00K,-5.67%
03/22/2021,64.52,64.38,64.97,63.3,252.66K,0.26%
03/19/2021,64.35,62.79,64.75,61.98,481.80K,2.09%
03/18/2021,63.03,67.49,67.76,61.25,509.49K,-6.72%
03/17/2021,67.57,67.95,68.37,66.58,350.59K,-0.44%
03/16/2021,67.87,68.3,68.39,66.88,218.27K,-0.67%
03/15/2021,68.33,68.68,69.5,67.34,200.58K,-0.51%
03/12/2021,68.68,68.85,69.23,68.42,220.99K,-0.46%
03/11/2021,69,67.9,69.21,67.46,237.47K,2.40%
03/10/2021,67.38,66.87,67.9,66.03,281.98K,0.49%
03/09/2021,67.05,67.6,68.76,66.66,246.64K,-0.96%
03/08/2021,67.7,69.37,70.67,67.26,265.40K,-1.43%
03/05/2021,68.68,66.59,68.99,66.09,278.74K,3.75%
03/04/2021,66.2,63.54,67.15,62.87,373.18K,4.14%
03/03/2021,63.57,61.86,64.19,61.86,248.75K,2.24%
03/02/2021,62.18,62.5,63.5,61.84,240.73K,-1.33%
03/01/2021,63.02,64,65.2,62.5,171.12K,-2.17%
02/26/2021,64.42,66.05,66.05,64.25,352.03K,-2.56%
02/25/2021,66.11,66.45,66.82,65.63,329.61K,-0.11%
02/24/2021,66.18,64.19,66.47,63.93,340.71K,2.64%
02/23/2021,64.48,64.72,65.83,63.59,354.83K,0.19%
02/22/2021,64.36,62.1,64.97,61.8,289.34K,3.57%
02/19/2021,62.14,62.61,63.11,61.39,310.43K,-1.60%
02/18/2021,63.15,64.22,64.68,62.45,392.80K,-0.71%
02/17/2021,63.6,62.56,64.12,62.14,293.46K,1.34%
02/16/2021,62.76,62.85,63.08,62.14,174.57K,0.06%
02/15/2021,62.72,62.35,63.16,62.29,155.59K,1.36%
02/12/2021,61.88,60.36,62.27,59.92,221.99K,1.93%
02/11/2021,60.71,60.65,61.1,60.32,146.19K,-0.59%
02/10/2021,61.07,60.79,61.27,60.46,182.93K,0.59%
02/09/2021,60.71,60.53,60.97,59.76,213.11K,0.73%
02/08/2021,60.27,59.29,60.41,59.24,146.97K,2.01%
02/05/2021,59.08,58.89,59.52,58.79,117.59K,0.87%
02/04/2021,58.57,58.29,58.82,57.8,125.94K,0.69%
02/03/2021,58.17,57.54,58.62,57.23,139.37K,1.70%
02/02/2021,57.2,56.09,57.73,56.07,182.63K,1.96%
02/01/2021,56.1,54.7,56.26,54.4,124.37K,1.93%
01/29/2021,55.04,55.04,56.02,54.9,320.23K,-0.11%
01/28/2021,55.1,55.18,56.22,54.91,344.70K,-0.77%
01/27/2021,55.53,55.84,56.19,54.94,316.91K,-0.20%
01/26/2021,55.64,55.74,56.09,55.18,212.07K,-0.07%
01/25/2021,55.68,55.11,55.82,54.89,202.55K,0.78%
01/22/2021,55.25,55.83,55.89,54.4,254.16K,-1.30%
01/21/2021,55.98,55.72,56.14,55.4,232.26K,0.02%
01/20/2021,55.97,55.94,56.5,55.55,260.51K,0.23%
01/19/2021,55.84,55,56.02,54.88,181.61K,1.99%
01/18/2021,54.75,54.78,55.21,54.5,98.80K,-0.69%
01/15/2021,55.13,56.41,56.47,54.67,210.70K,-2.23%
01/14/2021,56.39,55.88,56.54,55.25,238.93K,0.62%
01/13/2021,56.04,56.75,57.31,55.71,220.85K,-0.80%
01/12/2021,56.49,55.57,56.68,55.45,167.88K,1.62%
01/11/2021,55.59,56.1,56.25,54.86,170.15K,-0.43%
01/08/2021,55.83,54.48,56.15,54.29,212.02K,2.82%
01/07/2021,54.3,54,54.73,53.88,166.08K,0.22%
01/06/2021,54.18,53.49,54.56,52.9,249.21K,1.20%
01/05/2021,53.54,50.92,53.81,50.8,236.15K,4.65%
01/04/2021,51.16,51.53,53.33,50.66,147.27K,-1.27%
12/31/2020,51.82,51.53,51.86,50.95,51.47K,0.37%
12/30/2020,51.63,51.39,51.92,50.94,236.91K,0.78%
12/29/2020,51.23,51.03,51.69,50.96,196.13K,0.65%
12/28/2020,50.9,51.32,52.05,50.59,141.52K,-0.86%
12/24/2020,51.34,51.12,51.78,50.69,109.62K,0.20%
12/23/2020,51.24,49.79,51.62,49.29,204.58K,2.15%
12/22/2020,50.16,50.69,50.92,49.62,201.82K,-1.61%
12/21/2020,50.98,52.34,52.34,49.29,236.31K,-2.45%
12/18/2020,52.26,51.56,52.46,51.2,211.35K,1.36%
12/17/2020,51.56,51.11,51.86,51.1,199.99K,0.98%
12/16/2020,51.06,50.58,51.18,50.33,165.12K,0.69%
12/15/2020,50.71,50.26,50.83,49.79,125.81K,0.92%
12/14/2020,50.25,49.96,50.72,49.08,151.42K,0.70%
12/11/2020,49.9,50.37,50.59,49.65,148.50K,-0.44%
12/10/2020,50.12,48.98,50.89,48.78,179.79K,2.77%
12/09/2020,48.77,48.75,49.48,48.33,162.31K,-0.08%
12/08/2020,48.81,48.61,49,48.12,135.79K,0.02%
12/07/2020,48.8,49.1,49.42,48.39,137.42K,-0.79%
12/04/2020,49.19,48.81,49.78,48.73,155.33K,1.21%
12/03/2020,48.6,47.94,48.84,47.6,173.27K,0.85%
12/02/2020,48.19,46.98,48.69,46.81,131.21K,1.67%
12/01/2020,47.4,47.95,48.35,46.93,120.98K,-1.00%
