Date,Price,Open,High,Low,Vol.,Change %
09/12/2024,68.97,67.39,69.81,67.24,351.98K,2.47%
09/11/2024,67.31,66.28,67.97,65.63,393.31K,2.37%
09/10/2024,65.75,68.78,69.08,65.27,442.86K,-4.31%
09/09/2024,68.71,68.13,68.96,67.31,299.74K,1.54%
09/06/2024,67.67,69.33,70.13,67.17,351.07K,-2.14%
09/05/2024,69.15,69.27,70.82,68.75,405.60K,-0.07%
09/04/2024,69.2,70.28,71.46,68.82,482.03K,-1.62%
09/03/2024,70.34,73.53,74.41,70.1,546.62K,-4.66%
09/02/2024,73.78,73,74.39,72.89,,1.10%
09/01/2024,72.98,73.33,73.42,72.97,,-0.77%
08/30/2024,73.55,75.87,76.59,73.36,427.27K,-3.11%
08/29/2024,75.91,74.42,76.91,74.05,408.15K,1.87%
08/28/2024,74.52,75.75,75.95,73.82,337.36K,-1.34%
08/27/2024,75.53,77.2,77.48,75.4,331.16K,-2.44%
08/26/2024,77.42,75.1,77.6,75.04,409.68K,3.46%
08/23/2024,74.83,72.96,75.07,72.83,313.76K,2.49%
